key,value,timestamp,sentence
Neutral,0.2855,"00:02:24,500 --> 00:02:26,400","And if it's not the gooks,"
Happy,0.0517,"00:02:24,500 --> 00:02:26,400","And if it's not the gooks,"
Very Happy,0.0090,"00:02:24,500 --> 00:02:26,400","And if it's not the gooks,"
Very Sad,0.0287,"00:02:26,400 --> 00:02:29,200","it's these old fuckin' Jews who've owned the store for 15 fucking generations."
Sad,0.1934,"00:02:26,400 --> 00:02:29,200","it's these old fuckin' Jews who've owned the store for 15 fucking generations."
Neutral,0.5239,"00:02:26,400 --> 00:02:29,200","it's these old fuckin' Jews who've owned the store for 15 fucking generations."
Happy,0.2304,"00:02:26,400 --> 00:02:29,200","it's these old fuckin' Jews who've owned the store for 15 fucking generations."
Very Happy,0.0235,"00:02:26,400 --> 00:02:29,200","it's these old fuckin' Jews who've owned the store for 15 fucking generations."
Very Sad,0.1386,"00:02:29,200 --> 00:02:33,600","You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand."
Sad,0.5920,"00:02:29,200 --> 00:02:33,600","You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand."
Neutral,0.2103,"00:02:29,200 --> 00:02:33,600","You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand."
Happy,0.0435,"00:02:29,200 --> 00:02:33,600","You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand."
Very Happy,0.0156,"00:02:29,200 --> 00:02:33,600","You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand."
Very Sad,0.0753,"00:02:33,600 --> 00:02:35,700","Try walkin' into one of those places with nothing but a phone."
Sad,0.4517,"00:02:33,600 --> 00:02:35,700","Try walkin' into one of those places with nothing but a phone."
Neutral,0.3514,"00:02:33,600 --> 00:02:35,700","Try walkin' into one of those places with nothing but a phone."
Happy,0.0990,"00:02:33,600 --> 00:02:35,700","Try walkin' into one of those places with nothing but a phone."
Very Happy,0.0226,"00:02:33,600 --> 00:02:35,700","Try walkin' into one of those places with nothing but a phone."
Very Sad,0.0029,"00:02:35,700 --> 00:02:37,600","See how far that gets you."
Sad,0.0045,"00:02:35,700 --> 00:02:37,600","See how far that gets you."
Neutral,0.0193,"00:02:35,700 --> 00:02:37,600","See how far that gets you."
Happy,0.7559,"00:02:35,700 --> 00:02:37,600","See how far that gets you."
Very Happy,0.2174,"00:02:35,700 --> 00:02:37,600","See how far that gets you."
Very Sad,0.0443,"00:02:35,700 --> 00:02:37,600","Forget it."
Sad,0.2389,"00:02:35,700 --> 00:02:37,600","Forget it."
Neutral,0.5885,"00:02:35,700 --> 00:02:37,600","Forget it."
Happy,0.1081,"00:02:35,700 --> 00:02:37,600","Forget it."
Very Happy,0.0202,"00:02:35,700 --> 00:02:37,600","Forget it."
Very Sad,0.0582,"00:02:37,700 --> 00:02:40,600","- We're out of it."
Sad,0.6265,"00:02:37,700 --> 00:02:40,600","- We're out of it."
Neutral,0.2954,"00:02:37,700 --> 00:02:40,600","- We're out of it."
Happy,0.0161,"00:02:37,700 --> 00:02:40,600","- We're out of it."
Very Happy,0.0039,"00:02:37,700 --> 00:02:40,600","- We're out of it."
Very Sad,0.0373,"00:02:37,700 --> 00:02:40,600","- Well, what then, day jobs?"
Sad,0.4361,"00:02:37,700 --> 00:02:40,600","- Well, what then, day jobs?"
Neutral,0.4962,"00:02:37,700 --> 00:02:40,600","- Well, what then, day jobs?"
Happy,0.0256,"00:02:37,700 --> 00:02:40,600","- Well, what then, day jobs?"
Very Happy,0.0048,"00:02:37,700 --> 00:02:40,600","- Well, what then, day jobs?"
Very Sad,0.0304,"00:02:40,700 --> 00:02:42,700","- Not in this life."
Sad,0.3472,"00:02:40,700 --> 00:02:42,700","- Not in this life."
Neutral,0.5690,"00:02:40,700 --> 00:02:42,700","- Not in this life."
Happy,0.0478,"00:02:40,700 --> 00:02:42,700","- Not in this life."
Very Happy,0.0056,"00:02:40,700 --> 00:02:42,700","- Not in this life."
Very Sad,0.0057,"00:02:40,700 --> 00:02:42,700","- What then?"
Sad,0.0818,"00:02:40,700 --> 00:02:42,700","- What then?"
Neutral,0.8858,"00:02:40,700 --> 00:02:42,700","- What then?"
Happy,0.0250,"00:02:40,700 --> 00:02:42,700","- What then?"
Very Happy,0.0018,"00:02:40,700 --> 00:02:42,700","- What then?"
Very Sad,0.0306,"00:02:44,900 --> 00:02:47,100","Garçon, coffee!"
Sad,0.1044,"00:02:44,900 --> 00:02:47,100","Garçon, coffee!"
Neutral,0.2885,"00:02:44,900 --> 00:02:47,100","Garçon, coffee!"
Happy,0.4480,"00:02:44,900 --> 00:02:47,100","Garçon, coffee!"
Very Happy,0.1285,"00:02:44,900 --> 00:02:47,100","Garçon, coffee!"
Very Sad,0.0224,"00:02:47,200 --> 00:02:49,500","This place."
Sad,0.1419,"00:02:47,200 --> 00:02:49,500","This place."
Neutral,0.6573,"00:02:47,200 --> 00:02:49,500","This place."
Happy,0.1604,"00:02:47,200 --> 00:02:49,500","This place."
Very Happy,0.0181,"00:02:47,200 --> 00:02:49,500","This place."
Very Sad,0.0186,"00:02:50,900 --> 00:02:54,000","Garçon means boy."
Sad,0.1064,"00:02:50,900 --> 00:02:54,000","Garçon means boy."
Neutral,0.6531,"00:02:50,900 --> 00:02:54,000","Garçon means boy."
Happy,0.1937,"00:02:50,900 --> 00:02:54,000","Garçon means boy."
Very Happy,0.0281,"00:02:50,900 --> 00:02:54,000","Garçon means boy."
Very Sad,0.0091,"00:02:57,300 --> 00:03:00,000","This place?"
Sad,0.1197,"00:02:57,300 --> 00:03:00,000","This place?"
Neutral,0.8502,"00:02:57,300 --> 00:03:00,000","This place?"
Happy,0.0190,"00:02:57,300 --> 00:03:00,000","This place?"
Very Happy,0.0021,"00:02:57,300 --> 00:03:00,000","This place?"
Very Sad,0.0026,"00:02:57,300 --> 00:03:00,000","A coffee shop?"
Sad,0.0375,"00:02:57,300 --> 00:03:00,000","A coffee shop?"
Neutral,0.9045,"00:02:57,300 --> 00:03:00,000","A coffee shop?"
Happy,0.0533,"00:02:57,300 --> 00:03:00,000","A coffee shop?"
Very Happy,0.0022,"00:02:57,300 --> 00:03:00,000","A coffee shop?"
Very Sad,0.0433,"00:03:00,000 --> 00:03:03,000","What's wrong with that?"
Sad,0.3341,"00:03:00,000 --> 00:03:03,000","What's wrong with that?"
Neutral,0.6044,"00:03:00,000 --> 00:03:03,000","What's wrong with that?"
Happy,0.0140,"00:03:00,000 --> 00:03:03,000","What's wrong with that?"
Very Happy,0.0041,"00:03:00,000 --> 00:03:03,000","What's wrong with that?"
Very Sad,0.0704,"00:03:03,100 --> 00:03:06,700","Nobody ever robs restaurants."
Sad,0.4157,"00:03:03,100 --> 00:03:06,700","Nobody ever robs restaurants."
Neutral,0.2716,"00:03:03,100 --> 00:03:06,700","Nobody ever robs restaurants."
Happy,0.2020,"00:03:03,100 --> 00:03:06,700","Nobody ever robs restaurants."
Very Happy,0.0403,"00:03:03,100 --> 00:03:06,700","Nobody ever robs restaurants."
Very Sad,0.0315,"00:03:03,100 --> 00:03:06,700","Why not?"
Sad,0.4914,"00:03:03,100 --> 00:03:06,700","Why not?"
Neutral,0.4454,"00:03:03,100 --> 00:03:06,700","Why not?"
Happy,0.0278,"00:03:03,100 --> 00:03:06,700","Why not?"
Very Happy,0.0040,"00:03:03,100 --> 00:03:06,700","Why not?"
Very Sad,0.1014,"00:03:07,700 --> 00:03:10,100","Bars, liquor stores,"
Sad,0.3465,"00:03:07,700 --> 00:03:10,100","Bars, liquor stores,"
Neutral,0.2125,"00:03:07,700 --> 00:03:10,100","Bars, liquor stores,"
Happy,0.2417,"00:03:07,700 --> 00:03:10,100","Bars, liquor stores,"
Very Happy,0.0979,"00:03:07,700 --> 00:03:10,100","Bars, liquor stores,"
Very Sad,0.1573,"00:03:10,200 --> 00:03:13,900","gas stations; you get your head blown off stickin' up one of them."
Sad,0.5884,"00:03:10,200 --> 00:03:13,900","gas stations; you get your head blown off stickin' up one of them."
Neutral,0.1750,"00:03:10,200 --> 00:03:13,900","gas stations; you get your head blown off stickin' up one of them."
Happy,0.0524,"00:03:10,200 --> 00:03:13,900","gas stations; you get your head blown off stickin' up one of them."
Very Happy,0.0269,"00:03:10,200 --> 00:03:13,900","gas stations; you get your head blown off stickin' up one of them."
Very Sad,0.0555,"00:03:14,000 --> 00:03:17,700","Restaurants, on the other hand, you catch with their pants down."
Sad,0.2961,"00:03:14,000 --> 00:03:17,700","Restaurants, on the other hand, you catch with their pants down."
Neutral,0.3269,"00:03:14,000 --> 00:03:17,700","Restaurants, on the other hand, you catch with their pants down."
Happy,0.2686,"00:03:14,000 --> 00:03:17,700","Restaurants, on the other hand, you catch with their pants down."
Very Happy,0.0529,"00:03:14,000 --> 00:03:17,700","Restaurants, on the other hand, you catch with their pants down."
Very Sad,0.0920,"00:03:17,700 --> 00:03:21,400","They're not expectin' to get robbed."
Sad,0.6409,"00:03:17,700 --> 00:03:21,400","They're not expectin' to get robbed."
Neutral,0.2396,"00:03:17,700 --> 00:03:21,400","They're not expectin' to get robbed."
Happy,0.0206,"00:03:17,700 --> 00:03:21,400","They're not expectin' to get robbed."
Very Happy,0.0068,"00:03:17,700 --> 00:03:21,400","They're not expectin' to get robbed."
Very Sad,0.0270,"00:03:17,700 --> 00:03:21,400","Not as expectin' anyway."
Sad,0.3276,"00:03:17,700 --> 00:03:21,400","Not as expectin' anyway."
Neutral,0.6196,"00:03:17,700 --> 00:03:21,400","Not as expectin' anyway."
Happy,0.0235,"00:03:17,700 --> 00:03:21,400","Not as expectin' anyway."
Very Happy,0.0024,"00:03:17,700 --> 00:03:21,400","Not as expectin' anyway."
Very Sad,0.0511,"00:03:21,500 --> 00:03:26,000","- I bet you could cut down on the hero factor in a place like this."
Sad,0.4167,"00:03:21,500 --> 00:03:26,000","- I bet you could cut down on the hero factor in a place like this."
Neutral,0.4395,"00:03:21,500 --> 00:03:26,000","- I bet you could cut down on the hero factor in a place like this."
Happy,0.0815,"00:03:21,500 --> 00:03:26,000","- I bet you could cut down on the hero factor in a place like this."
Very Happy,0.0112,"00:03:21,500 --> 00:03:26,000","- I bet you could cut down on the hero factor in a place like this."
Very Sad,0.0183,"00:03:21,500 --> 00:03:26,000","- Correct."
Sad,0.1278,"00:03:21,500 --> 00:03:26,000","- Correct."
Neutral,0.6783,"00:03:21,500 --> 00:03:26,000","- Correct."
Happy,0.1609,"00:03:21,500 --> 00:03:26,000","- Correct."
Very Happy,0.0148,"00:03:21,500 --> 00:03:26,000","- Correct."
Very Sad,0.1025,"00:03:26,100 --> 00:03:29,300","Same as banks, these places are insured."
Sad,0.5736,"00:03:26,100 --> 00:03:29,300","Same as banks, these places are insured."
Neutral,0.2129,"00:03:26,100 --> 00:03:29,300","Same as banks, these places are insured."
Happy,0.0845,"00:03:26,100 --> 00:03:29,300","Same as banks, these places are insured."
Very Happy,0.0264,"00:03:26,100 --> 00:03:29,300","Same as banks, these places are insured."
Very Sad,0.0241,"00:03:29,400 --> 00:03:31,800","Manager."
Sad,0.1214,"00:03:29,400 --> 00:03:31,800","Manager."
Neutral,0.5845,"00:03:29,400 --> 00:03:31,800","Manager."
Happy,0.2342,"00:03:29,400 --> 00:03:31,800","Manager."
Very Happy,0.0358,"00:03:29,400 --> 00:03:31,800","Manager."
Very Sad,0.0746,"00:03:29,400 --> 00:03:31,800","He don't give a fuck."
Sad,0.5320,"00:03:29,400 --> 00:03:31,800","He don't give a fuck."
Neutral,0.2498,"00:03:29,400 --> 00:03:31,800","He don't give a fuck."
Happy,0.1218,"00:03:29,400 --> 00:03:31,800","He don't give a fuck."
Very Happy,0.0218,"00:03:29,400 --> 00:03:31,800","He don't give a fuck."
Very Sad,0.0634,"00:03:31,800 --> 00:03:34,800","They're just trying to get you out before you start pluggin' the diners."
Sad,0.5424,"00:03:31,800 --> 00:03:34,800","They're just trying to get you out before you start pluggin' the diners."
Neutral,0.3590,"00:03:31,800 --> 00:03:34,800","They're just trying to get you out before you start pluggin' the diners."
Happy,0.0285,"00:03:31,800 --> 00:03:34,800","They're just trying to get you out before you start pluggin' the diners."
Very Happy,0.0067,"00:03:31,800 --> 00:03:34,800","They're just trying to get you out before you start pluggin' the diners."
Very Sad,0.0241,"00:03:34,800 --> 00:03:38,700","Waitresses."
Sad,0.1214,"00:03:34,800 --> 00:03:38,700","Waitresses."
Neutral,0.5845,"00:03:34,800 --> 00:03:38,700","Waitresses."
Happy,0.2342,"00:03:34,800 --> 00:03:38,700","Waitresses."
Very Happy,0.0358,"00:03:34,800 --> 00:03:38,700","Waitresses."
Very Sad,0.0616,"00:03:34,800 --> 00:03:38,700","Fuckin' forget it."
Sad,0.3666,"00:03:34,800 --> 00:03:38,700","Fuckin' forget it."
Neutral,0.4383,"00:03:34,800 --> 00:03:38,700","Fuckin' forget it."
Happy,0.1105,"00:03:34,800 --> 00:03:38,700","Fuckin' forget it."
Very Happy,0.0231,"00:03:34,800 --> 00:03:38,700","Fuckin' forget it."
Very Sad,0.0629,"00:03:34,800 --> 00:03:38,700","No way they're takin' a bullet for the register."
Sad,0.5885,"00:03:34,800 --> 00:03:38,700","No way they're takin' a bullet for the register."
Neutral,0.3326,"00:03:34,800 --> 00:03:38,700","No way they're takin' a bullet for the register."
Happy,0.0124,"00:03:34,800 --> 00:03:38,700","No way they're takin' a bullet for the register."
Very Happy,0.0036,"00:03:34,800 --> 00:03:38,700","No way they're takin' a bullet for the register."
Very Sad,0.0241,"00:03:38,800 --> 00:03:41,700","Busboys."
Sad,0.1214,"00:03:38,800 --> 00:03:41,700","Busboys."
Neutral,0.5845,"00:03:38,800 --> 00:03:41,700","Busboys."
Happy,0.2342,"00:03:38,800 --> 00:03:41,700","Busboys."
Very Happy,0.0358,"00:03:38,800 --> 00:03:41,700","Busboys."
Very Sad,0.0141,"00:03:38,800 --> 00:03:41,700","Some wetback gettin' paid $1.50 an hour..."
Sad,0.1840,"00:03:38,800 --> 00:03:41,700","Some wetback gettin' paid $1.50 an hour..."
Neutral,0.7670,"00:03:38,800 --> 00:03:41,700","Some wetback gettin' paid $1.50 an hour..."
Happy,0.0324,"00:03:38,800 --> 00:03:41,700","Some wetback gettin' paid $1.50 an hour..."
Very Happy,0.0026,"00:03:38,800 --> 00:03:41,700","Some wetback gettin' paid $1.50 an hour..."
Very Sad,0.0496,"00:03:41,800 --> 00:03:44,400","really give a fuck you're stealin' from the owner?"
Sad,0.4599,"00:03:41,800 --> 00:03:44,400","really give a fuck you're stealin' from the owner?"
Neutral,0.3639,"00:03:41,800 --> 00:03:44,400","really give a fuck you're stealin' from the owner?"
Happy,0.1071,"00:03:41,800 --> 00:03:44,400","really give a fuck you're stealin' from the owner?"
Very Happy,0.0194,"00:03:41,800 --> 00:03:44,400","really give a fuck you're stealin' from the owner?"
Very Sad,0.0960,"00:03:44,400 --> 00:03:47,600","Customers sittin' there with food in their mouths, they don't know what's goin' on."
Sad,0.6005,"00:03:44,400 --> 00:03:47,600","Customers sittin' there with food in their mouths, they don't know what's goin' on."
Neutral,0.2412,"00:03:44,400 --> 00:03:47,600","Customers sittin' there with food in their mouths, they don't know what's goin' on."
Happy,0.0469,"00:03:44,400 --> 00:03:47,600","Customers sittin' there with food in their mouths, they don't know what's goin' on."
Very Happy,0.0154,"00:03:44,400 --> 00:03:47,600","Customers sittin' there with food in their mouths, they don't know what's goin' on."
Very Sad,0.0615,"00:03:47,600 --> 00:03:52,300","One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
Sad,0.4789,"00:03:47,600 --> 00:03:52,300","One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
Neutral,0.4057,"00:03:47,600 --> 00:03:52,300","One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
Happy,0.0451,"00:03:47,600 --> 00:03:52,300","One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
Very Happy,0.0088,"00:03:47,600 --> 00:03:52,300","One minute, they're havin' a Denver omelet, the next, someone is stickin' a gun in their face."
Very Sad,0.1833,"00:03:52,300 --> 00:03:57,400","See, I got the idea the last liquor store we stuck up, remember?"
Sad,0.5186,"00:03:52,300 --> 00:03:57,400","See, I got the idea the last liquor store we stuck up, remember?"
Neutral,0.0681,"00:03:52,300 --> 00:03:57,400","See, I got the idea the last liquor store we stuck up, remember?"
Happy,0.1532,"00:03:52,300 --> 00:03:57,400","See, I got the idea the last liquor store we stuck up, remember?"
Very Happy,0.0769,"00:03:52,300 --> 00:03:57,400","See, I got the idea the last liquor store we stuck up, remember?"
Very Sad,0.0226,"00:03:57,400 --> 00:04:00,100","- All the customers kept comin' in."
Sad,0.2750,"00:03:57,400 --> 00:04:00,100","- All the customers kept comin' in."
Neutral,0.6511,"00:03:57,400 --> 00:04:00,100","- All the customers kept comin' in."
Happy,0.0462,"00:03:57,400 --> 00:04:00,100","- All the customers kept comin' in."
Very Happy,0.0050,"00:03:57,400 --> 00:04:00,100","- All the customers kept comin' in."
Very Sad,0.0135,"00:03:57,400 --> 00:04:00,100","- Yeah."
Sad,0.0779,"00:03:57,400 --> 00:04:00,100","- Yeah."
Neutral,0.6316,"00:03:57,400 --> 00:04:00,100","- Yeah."
Happy,0.2559,"00:03:57,400 --> 00:04:00,100","- Yeah."
Very Happy,0.0211,"00:03:57,400 --> 00:04:00,100","- Yeah."
Very Sad,0.0264,"00:04:00,200 --> 00:04:04,100","You got the idea of takin' their wallets."
Sad,0.1495,"00:04:00,200 --> 00:04:04,100","You got the idea of takin' their wallets."
Neutral,0.5245,"00:04:00,200 --> 00:04:04,100","You got the idea of takin' their wallets."
Happy,0.2677,"00:04:00,200 --> 00:04:04,100","You got the idea of takin' their wallets."
Very Happy,0.0319,"00:04:00,200 --> 00:04:04,100","You got the idea of takin' their wallets."
Very Sad,0.0106,"00:04:00,200 --> 00:04:04,100","Now, that was a good idea."
Sad,0.0430,"00:04:00,200 --> 00:04:04,100","Now, that was a good idea."
Neutral,0.1902,"00:04:00,200 --> 00:04:04,100","Now, that was a good idea."
Happy,0.6734,"00:04:00,200 --> 00:04:04,100","Now, that was a good idea."
Very Happy,0.0829,"00:04:00,200 --> 00:04:04,100","Now, that was a good idea."
Very Sad,0.0147,"00:04:04,100 --> 00:04:07,600","- Thank you."
Sad,0.0572,"00:04:04,100 --> 00:04:07,600","- Thank you."
Neutral,0.3271,"00:04:04,100 --> 00:04:07,600","- Thank you."
Happy,0.5453,"00:04:04,100 --> 00:04:07,600","- Thank you."
Very Happy,0.0557,"00:04:04,100 --> 00:04:07,600","- Thank you."
Very Sad,0.0284,"00:04:04,100 --> 00:04:07,600","- Made more from the wallets than we did from the register."
Sad,0.3143,"00:04:04,100 --> 00:04:07,600","- Made more from the wallets than we did from the register."
