key,value,timestamp,sentence
B - Sad,0.2940,"01:27:59,608 --> 01:28:01,975","Not so fast."
C - Neutral,0.5956,"01:27:59,608 --> 01:28:01,975","Not so fast."
D - Happy,0.0719,"01:27:59,608 --> 01:28:01,975","Not so fast."
E - Very Happy,0.0057,"01:27:59,608 --> 01:28:01,975","Not so fast."
A - Very Sad,0.0075,"01:27:59,608 --> 01:28:01,975","Not so fast!"
B - Sad,0.0615,"01:27:59,608 --> 01:28:01,975","Not so fast!"
C - Neutral,0.8416,"01:27:59,608 --> 01:28:01,975","Not so fast!"
D - Happy,0.0859,"01:27:59,608 --> 01:28:01,975","Not so fast!"
E - Very Happy,0.0036,"01:27:59,608 --> 01:28:01,975","Not so fast!"
A - Very Sad,0.0266,"01:28:03,111 --> 01:28:05,603","I'll have to give the matter a little thought."
B - Sad,0.1207,"01:28:03,111 --> 01:28:05,603","I'll have to give the matter a little thought."
C - Neutral,0.3777,"01:28:03,111 --> 01:28:05,603","I'll have to give the matter a little thought."
D - Happy,0.4147,"01:28:03,111 --> 01:28:05,603","I'll have to give the matter a little thought."
E - Very Happy,0.0604,"01:28:03,111 --> 01:28:05,603","I'll have to give the matter a little thought."
A - Very Sad,0.0069,"01:28:05,864 --> 01:28:08,822","Go away and come back tomorrow."
B - Sad,0.0413,"01:28:05,864 --> 01:28:08,822","Go away and come back tomorrow."
C - Neutral,0.6132,"01:28:05,864 --> 01:28:08,822","Go away and come back tomorrow."
D - Happy,0.3201,"01:28:05,864 --> 01:28:08,822","Go away and come back tomorrow."
E - Very Happy,0.0185,"01:28:05,864 --> 01:28:08,822","Go away and come back tomorrow."
A - Very Sad,0.0033,"01:28:09,075 --> 01:28:13,194","Tomorrow?"
B - Sad,0.0390,"01:28:09,075 --> 01:28:13,194","Tomorrow?"
C - Neutral,0.9362,"01:28:09,075 --> 01:28:13,194","Tomorrow?"
D - Happy,0.0191,"01:28:09,075 --> 01:28:13,194","Tomorrow?"
E - Very Happy,0.0024,"01:28:09,075 --> 01:28:13,194","Tomorrow?"
A - Very Sad,0.2255,"01:28:09,075 --> 01:28:13,194","Oh, but I wanna go home now!"
B - Sad,0.6853,"01:28:09,075 --> 01:28:13,194","Oh, but I wanna go home now!"
C - Neutral,0.0658,"01:28:09,075 --> 01:28:13,194","Oh, but I wanna go home now!"
D - Happy,0.0133,"01:28:09,075 --> 01:28:13,194","Oh, but I wanna go home now!"
E - Very Happy,0.0101,"01:28:09,075 --> 01:28:13,194","Oh, but I wanna go home now!"
A - Very Sad,0.0278,"01:28:13,455 --> 01:28:16,322","- You've had plenty of time already."
B - Sad,0.3052,"01:28:13,455 --> 01:28:16,322","- You've had plenty of time already."
C - Neutral,0.6052,"01:28:13,455 --> 01:28:16,322","- You've had plenty of time already."
D - Happy,0.0558,"01:28:13,455 --> 01:28:16,322","- You've had plenty of time already."
E - Very Happy,0.0060,"01:28:13,455 --> 01:28:16,322","- You've had plenty of time already."
A - Very Sad,0.0135,"01:28:13,455 --> 01:28:16,322","- Yeah."
B - Sad,0.0779,"01:28:13,455 --> 01:28:16,322","- Yeah."
C - Neutral,0.6316,"01:28:13,455 --> 01:28:16,322","- Yeah."
D - Happy,0.2559,"01:28:13,455 --> 01:28:16,322","- Yeah."
E - Very Happy,0.0211,"01:28:13,455 --> 01:28:16,322","- Yeah."
A - Very Sad,0.0298,"01:28:16,583 --> 01:28:18,415","Do not arouse the wrath..."
B - Sad,0.3572,"01:28:16,583 --> 01:28:18,415","Do not arouse the wrath..."
C - Neutral,0.5630,"01:28:16,583 --> 01:28:18,415","Do not arouse the wrath..."
D - Happy,0.0453,"01:28:16,583 --> 01:28:18,415","Do not arouse the wrath..."
E - Very Happy,0.0047,"01:28:16,583 --> 01:28:18,415","Do not arouse the wrath..."
A - Very Sad,0.0018,"01:28:18,668 --> 01:28:20,375","of the great and powerful Oz!"
B - Sad,0.0020,"01:28:18,668 --> 01:28:20,375","of the great and powerful Oz!"
C - Neutral,0.0147,"01:28:18,668 --> 01:28:20,375","of the great and powerful Oz!"
D - Happy,0.6964,"01:28:18,668 --> 01:28:20,375","of the great and powerful Oz!"
E - Very Happy,0.2851,"01:28:18,668 --> 01:28:20,375","of the great and powerful Oz!"
A - Very Sad,0.0046,"01:28:20,629 --> 01:28:23,712","I said come back tomorrow!"
B - Sad,0.0250,"01:28:20,629 --> 01:28:23,712","I said come back tomorrow!"
C - Neutral,0.6819,"01:28:20,629 --> 01:28:23,712","I said come back tomorrow!"
D - Happy,0.2709,"01:28:20,629 --> 01:28:23,712","I said come back tomorrow!"
E - Very Happy,0.0176,"01:28:20,629 --> 01:28:23,712","I said come back tomorrow!"
A - Very Sad,0.0330,"01:28:24,049 --> 01:28:26,916","If you were really great and powerful, you'd keep your promises."
B - Sad,0.1356,"01:28:24,049 --> 01:28:26,916","If you were really great and powerful, you'd keep your promises."
C - Neutral,0.1616,"01:28:24,049 --> 01:28:26,916","If you were really great and powerful, you'd keep your promises."
D - Happy,0.5140,"01:28:24,049 --> 01:28:26,916","If you were really great and powerful, you'd keep your promises."
E - Very Happy,0.1558,"01:28:24,049 --> 01:28:26,916","If you were really great and powerful, you'd keep your promises."
A - Very Sad,0.0378,"01:28:27,177 --> 01:28:30,761","Do you presume to criticize the great Oz?"
B - Sad,0.3308,"01:28:27,177 --> 01:28:30,761","Do you presume to criticize the great Oz?"
C - Neutral,0.4250,"01:28:27,177 --> 01:28:30,761","Do you presume to criticize the great Oz?"
D - Happy,0.1778,"01:28:27,177 --> 01:28:30,761","Do you presume to criticize the great Oz?"
E - Very Happy,0.0285,"01:28:27,177 --> 01:28:30,761","Do you presume to criticize the great Oz?"
A - Very Sad,0.0247,"01:28:31,014 --> 01:28:33,426","You ungrateful creatures!"
B - Sad,0.0726,"01:28:31,014 --> 01:28:33,426","You ungrateful creatures!"
C - Neutral,0.2913,"01:28:31,014 --> 01:28:33,426","You ungrateful creatures!"
D - Happy,0.5055,"01:28:31,014 --> 01:28:33,426","You ungrateful creatures!"
E - Very Happy,0.1059,"01:28:31,014 --> 01:28:33,426","You ungrateful creatures!"
A - Very Sad,0.0017,"01:28:33,683 --> 01:28:35,720","Think yourselves lucky..."
B - Sad,0.0182,"01:28:33,683 --> 01:28:35,720","Think yourselves lucky..."
C - Neutral,0.9108,"01:28:33,683 --> 01:28:35,720","Think yourselves lucky..."
D - Happy,0.0669,"01:28:33,683 --> 01:28:35,720","Think yourselves lucky..."
E - Very Happy,0.0024,"01:28:33,683 --> 01:28:35,720","Think yourselves lucky..."
A - Very Sad,0.0053,"01:28:35,977 --> 01:28:38,184","that I'm giving you audience tomorrow..."
B - Sad,0.0346,"01:28:35,977 --> 01:28:38,184","that I'm giving you audience tomorrow..."
C - Neutral,0.6343,"01:28:35,977 --> 01:28:38,184","that I'm giving you audience tomorrow..."
D - Happy,0.3083,"01:28:35,977 --> 01:28:38,184","that I'm giving you audience tomorrow..."
E - Very Happy,0.0175,"01:28:35,977 --> 01:28:38,184","that I'm giving you audience tomorrow..."
A - Very Sad,0.0055,"01:28:38,438 --> 01:28:40,349","instead of 20 years from now!"
B - Sad,0.0513,"01:28:38,438 --> 01:28:40,349","instead of 20 years from now!"
C - Neutral,0.8594,"01:28:38,438 --> 01:28:40,349","instead of 20 years from now!"
D - Happy,0.0802,"01:28:38,438 --> 01:28:40,349","instead of 20 years from now!"
E - Very Happy,0.0037,"01:28:38,438 --> 01:28:40,349","instead of 20 years from now!"
A - Very Sad,0.0011,"01:28:40,607 --> 01:28:41,813","Oh!"
B - Sad,0.0059,"01:28:40,607 --> 01:28:41,813","Oh!"
C - Neutral,0.8392,"01:28:40,607 --> 01:28:41,813","Oh!"
D - Happy,0.1465,"01:28:40,607 --> 01:28:41,813","Oh!"
E - Very Happy,0.0073,"01:28:40,607 --> 01:28:41,813","Oh!"
A - Very Sad,0.0056,"01:28:42,067 --> 01:28:46,402","The great Oz has spoken!"
B - Sad,0.0126,"01:28:42,067 --> 01:28:46,402","The great Oz has spoken!"
C - Neutral,0.1016,"01:28:42,067 --> 01:28:46,402","The great Oz has spoken!"
D - Happy,0.7085,"01:28:42,067 --> 01:28:46,402","The great Oz has spoken!"
E - Very Happy,0.1717,"01:28:42,067 --> 01:28:46,402","The great Oz has spoken!"
A - Very Sad,0.0011,"01:28:42,067 --> 01:28:46,402","Oh!"
B - Sad,0.0059,"01:28:42,067 --> 01:28:46,402","Oh!"
C - Neutral,0.8392,"01:28:42,067 --> 01:28:46,402","Oh!"
D - Happy,0.1465,"01:28:42,067 --> 01:28:46,402","Oh!"
E - Very Happy,0.0073,"01:28:42,067 --> 01:28:46,402","Oh!"
A - Very Sad,0.0422,"01:28:46,655 --> 01:28:48,020","Pay no attention..."
B - Sad,0.4375,"01:28:46,655 --> 01:28:48,020","Pay no attention..."
C - Neutral,0.4823,"01:28:46,655 --> 01:28:48,020","Pay no attention..."
D - Happy,0.0325,"01:28:46,655 --> 01:28:48,020","Pay no attention..."
E - Very Happy,0.0055,"01:28:46,655 --> 01:28:48,020","Pay no attention..."
A - Very Sad,0.0042,"01:28:48,281 --> 01:28:50,363","to that man behind the curtain."
B - Sad,0.0317,"01:28:48,281 --> 01:28:50,363","to that man behind the curtain."
C - Neutral,0.7913,"01:28:48,281 --> 01:28:50,363","to that man behind the curtain."
D - Happy,0.1666,"01:28:48,281 --> 01:28:50,363","to that man behind the curtain."
E - Very Happy,0.0061,"01:28:48,281 --> 01:28:50,363","to that man behind the curtain."
A - Very Sad,0.0020,"01:28:50,617 --> 01:28:51,698","The great and..."
B - Sad,0.0054,"01:28:50,617 --> 01:28:51,698","The great and..."
C - Neutral,0.0659,"01:28:50,617 --> 01:28:51,698","The great and..."
D - Happy,0.8224,"01:28:50,617 --> 01:28:51,698","The great and..."
E - Very Happy,0.1042,"01:28:50,617 --> 01:28:51,698","The great and..."
A - Very Sad,0.0296,"01:28:51,952 --> 01:28:53,909","Oz has spoken."
B - Sad,0.1362,"01:28:51,952 --> 01:28:53,909","Oz has spoken."
C - Neutral,0.3743,"01:28:51,952 --> 01:28:53,909","Oz has spoken."
D - Happy,0.3916,"01:28:51,952 --> 01:28:53,909","Oz has spoken."
E - Very Happy,0.0684,"01:28:51,952 --> 01:28:53,909","Oz has spoken."
A - Very Sad,0.0076,"01:28:54,162 --> 01:28:56,028","Who are you?"
B - Sad,0.0802,"01:28:54,162 --> 01:28:56,028","Who are you?"
C - Neutral,0.8432,"01:28:54,162 --> 01:28:56,028","Who are you?"
D - Happy,0.0646,"01:28:54,162 --> 01:28:56,028","Who are you?"
E - Very Happy,0.0044,"01:28:54,162 --> 01:28:56,028","Who are you?"
A - Very Sad,0.0169,"01:28:56,289 --> 01:29:00,203","I am the great and powerful Wizard of Oz."
B - Sad,0.0431,"01:28:56,289 --> 01:29:00,203","I am the great and powerful Wizard of Oz."
C - Neutral,0.1605,"01:28:56,289 --> 01:29:00,203","I am the great and powerful Wizard of Oz."
D - Happy,0.6006,"01:28:56,289 --> 01:29:00,203","I am the great and powerful Wizard of Oz."
E - Very Happy,0.1789,"01:28:56,289 --> 01:29:00,203","I am the great and powerful Wizard of Oz."
A - Very Sad,0.0112,"01:29:00,460 --> 01:29:03,623","You are?"
B - Sad,0.1388,"01:29:00,460 --> 01:29:03,623","You are?"
C - Neutral,0.7882,"01:29:00,460 --> 01:29:03,623","You are?"
D - Happy,0.0573,"01:29:00,460 --> 01:29:03,623","You are?"
E - Very Happy,0.0046,"01:29:00,460 --> 01:29:03,623","You are?"
A - Very Sad,0.1175,"01:29:00,460 --> 01:29:03,623","I don't believe you."
B - Sad,0.5525,"01:29:00,460 --> 01:29:03,623","I don't believe you."
C - Neutral,0.2081,"01:29:00,460 --> 01:29:03,623","I don't believe you."
D - Happy,0.0940,"01:29:00,460 --> 01:29:03,623","I don't believe you."
E - Very Happy,0.0279,"01:29:00,460 --> 01:29:03,623","I don't believe you."
A - Very Sad,0.0413,"01:29:03,880 --> 01:29:07,248","I'm afraid it's true."
B - Sad,0.2213,"01:29:03,880 --> 01:29:07,248","I'm afraid it's true."
C - Neutral,0.4647,"01:29:03,880 --> 01:29:07,248","I'm afraid it's true."
D - Happy,0.2351,"01:29:03,880 --> 01:29:07,248","I'm afraid it's true."
E - Very Happy,0.0375,"01:29:03,880 --> 01:29:07,248","I'm afraid it's true."
A - Very Sad,0.1222,"01:29:03,880 --> 01:29:07,248","There's no other Wizard except me."
B - Sad,0.6279,"01:29:03,880 --> 01:29:07,248","There's no other Wizard except me."
C - Neutral,0.1878,"01:29:03,880 --> 01:29:07,248","There's no other Wizard except me."
D - Happy,0.0513,"01:29:03,880 --> 01:29:07,248","There's no other Wizard except me."
E - Very Happy,0.0108,"01:29:03,880 --> 01:29:07,248","There's no other Wizard except me."
A - Very Sad,0.0213,"01:29:07,509 --> 01:29:09,796","- You humbug!"
B - Sad,0.1407,"01:29:07,509 --> 01:29:09,796","- You humbug!"
C - Neutral,0.4655,"01:29:07,509 --> 01:29:09,796","- You humbug!"
D - Happy,0.3485,"01:29:07,509 --> 01:29:09,796","- You humbug!"
E - Very Happy,0.0240,"01:29:07,509 --> 01:29:09,796","- You humbug!"
A - Very Sad,0.0135,"01:29:07,509 --> 01:29:09,796","- Yeah."
B - Sad,0.0779,"01:29:07,509 --> 01:29:09,796","- Yeah."
C - Neutral,0.6316,"01:29:07,509 --> 01:29:09,796","- Yeah."
D - Happy,0.2559,"01:29:07,509 --> 01:29:09,796","- Yeah."
E - Very Happy,0.0211,"01:29:07,509 --> 01:29:09,796","- Yeah."
A - Very Sad,0.0148,"01:29:10,220 --> 01:29:13,463","- Yes, that's exactly so."
B - Sad,0.1055,"01:29:10,220 --> 01:29:13,463","- Yes, that's exactly so."
C - Neutral,0.6593,"01:29:10,220 --> 01:29:13,463","- Yes, that's exactly so."
D - Happy,0.2049,"01:29:10,220 --> 01:29:13,463","- Yes, that's exactly so."
E - Very Happy,0.0155,"01:29:10,220 --> 01:29:13,463","- Yes, that's exactly so."
A - Very Sad,0.0542,"01:29:10,220 --> 01:29:13,463","I'm a humbug."
B - Sad,0.2849,"01:29:10,220 --> 01:29:13,463","I'm a humbug."
C - Neutral,0.4170,"01:29:10,220 --> 01:29:13,463","I'm a humbug."
D - Happy,0.2063,"01:29:10,220 --> 01:29:13,463","I'm a humbug."
E - Very Happy,0.0375,"01:29:10,220 --> 01:29:13,463","I'm a humbug."
A - Very Sad,0.0236,"01:29:10,220 --> 01:29:13,463","DOROTHY: Oh."
B - Sad,0.1273,"01:29:10,220 --> 01:29:13,463","DOROTHY: Oh."
C - Neutral,0.5669,"01:29:10,220 --> 01:29:13,463","DOROTHY: Oh."
D - Happy,0.2511,"01:29:10,220 --> 01:29:13,463","DOROTHY: Oh."
E - Very Happy,0.0310,"01:29:10,220 --> 01:29:13,463","DOROTHY: Oh."
A - Very Sad,0.0763,"01:29:14,391 --> 01:29:16,553","You're a very bad man!"
B - Sad,0.4946,"01:29:14,391 --> 01:29:16,553","You're a very bad man!"
C - Neutral,0.3637,"01:29:14,391 --> 01:29:16,553","You're a very bad man!"
D - Happy,0.0549,"01:29:14,391 --> 01:29:16,553","You're a very bad man!"
E - Very Happy,0.0105,"01:29:14,391 --> 01:29:16,553","You're a very bad man!"
A - Very Sad,0.1401,"01:29:16,810 --> 01:29:19,723","Oh, no, my dear."
B - Sad,0.7083,"01:29:16,810 --> 01:29:19,723","Oh, no, my dear."
C - Neutral,0.1153,"01:29:16,810 --> 01:29:19,723","Oh, no, my dear."
D - Happy,0.0248,"01:29:16,810 --> 01:29:19,723","Oh, no, my dear."
E - Very Happy,0.0114,"01:29:16,810 --> 01:29:19,723","Oh, no, my dear."
A - Very Sad,0.0061,"01:29:16,810 --> 01:29:19,723","I'm a very good man."
B - Sad,0.0109,"01:29:16,810 --> 01:29:19,723","I'm a very good man."
C - Neutral,0.0917,"01:29:16,810 --> 01:29:19,723","I'm a very good man."
D - Happy,0.6315,"01:29:16,810 --> 01:29:19,723","I'm a very good man."
E - Very Happy,0.2598,"01:29:16,810 --> 01:29:19,723","I'm a very good man."
A - Very Sad,0.1886,"01:29:19,980 --> 01:29:23,473","I'm just a very bad wizard."
B - Sad,0.6156,"01:29:19,980 --> 01:29:23,473","I'm just a very bad wizard."
C - Neutral,0.1495,"01:29:19,980 --> 01:29:23,473","I'm just a very bad wizard."
D - Happy,0.0334,"01:29:19,980 --> 01:29:23,473","I'm just a very bad wizard."
E - Very Happy,0.0130,"01:29:19,980 --> 01:29:23,473","I'm just a very bad wizard."
A - Very Sad,0.0117,"01:29:23,817 --> 01:29:25,649","What about the heart you promised Tin Man?"
B - Sad,0.1140,"01:29:23,817 --> 01:29:25,649","What about the heart you promised Tin Man?"
C - Neutral,0.6477,"01:29:23,817 --> 01:29:25,649","What about the heart you promised Tin Man?"
D - Happy,0.2127,"01:29:23,817 --> 01:29:25,649","What about the heart you promised Tin Man?"
E - Very Happy,0.0138,"01:29:23,817 --> 01:29:25,649","What about the heart you promised Tin Man?"
A - Very Sad,0.0064,"01:29:25,902 --> 01:29:27,813","And the courage you promised Cowardly Lion?"
B - Sad,0.0376,"01:29:25,902 --> 01:29:27,813","And the courage you promised Cowardly Lion?"
C - Neutral,0.1471,"01:29:25,902 --> 01:29:27,813","And the courage you promised Cowardly Lion?"
D - Happy,0.7723,"01:29:25,902 --> 01:29:27,813","And the courage you promised Cowardly Lion?"
E - Very Happy,0.0366,"01:29:25,902 --> 01:29:27,813","And the courage you promised Cowardly Lion?"
A - Very Sad,0.0269,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
B - Sad,0.3220,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
C - Neutral,0.6021,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
D - Happy,0.0436,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
E - Very Happy,0.0055,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
A - Very Sad,0.0269,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
B - Sad,0.3220,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
C - Neutral,0.6021,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
D - Happy,0.0436,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
E - Very Happy,0.0055,"01:29:28,071 --> 01:29:29,991","- And Scarecrow's brain?"
A - Very Sad,0.0546,"01:29:30,156 --> 01:29:33,990","Why, anybody can have a brain."
B - Sad,0.6428,"01:29:30,156 --> 01:29:33,990","Why, anybody can have a brain."
C - Neutral,0.2642,"01:29:30,156 --> 01:29:33,990","Why, anybody can have a brain."
D - Happy,0.0329,"01:29:30,156 --> 01:29:33,990","Why, anybody can have a brain."
E - Very Happy,0.0054,"01:29:30,156 --> 01:29:33,990","Why, anybody can have a brain."
A - Very Sad,0.2309,"01:29:30,156 --> 01:29:33,990","That's a very mediocre commodity."
B - Sad,0.6251,"01:29:30,156 --> 01:29:33,990","That's a very mediocre commodity."
C - Neutral,0.1221,"01:29:30,156 --> 01:29:33,990","That's a very mediocre commodity."
D - Happy,0.0139,"01:29:30,156 --> 01:29:33,990","That's a very mediocre commodity."
E - Very Happy,0.0078,"01:29:30,156 --> 01:29:33,990","That's a very mediocre commodity."
A - Very Sad,0.1628,"01:29:34,244 --> 01:29:37,077","Every pusillanimous creature that crawls on the earth..."
B - Sad,0.6787,"01:29:34,244 --> 01:29:37,077","Every pusillanimous creature that crawls on the earth..."
C - Neutral,0.1366,"01:29:34,244 --> 01:29:37,077","Every pusillanimous creature that crawls on the earth..."
D - Happy,0.0139,"01:29:34,244 --> 01:29:37,077","Every pusillanimous creature that crawls on the earth..."
E - Very Happy,0.0081,"01:29:34,244 --> 01:29:37,077","Every pusillanimous creature that crawls on the earth..."
A - Very Sad,0.0699,"01:29:37,330 --> 01:29:40,664","or slinks through slimy seas has a brain."
B - Sad,0.3988,"01:29:37,330 --> 01:29:40,664","or slinks through slimy seas has a brain."
C - Neutral,0.3626,"01:29:37,330 --> 01:29:40,664","or slinks through slimy seas has a brain."
D - Happy,0.1380,"01:29:37,330 --> 01:29:40,664","or slinks through slimy seas has a brain."
E - Very Happy,0.0308,"01:29:37,330 --> 01:29:40,664","or slinks through slimy seas has a brain."
A - Very Sad,0.0203,"01:29:40,917 --> 01:29:43,033","Back where I come from, we have universities..."
B - Sad,0.2055,"01:29:40,917 --> 01:29:43,033","Back where I come from, we have universities..."
C - Neutral,0.5634,"01:29:40,917 --> 01:29:43,033","Back where I come from, we have universities..."
D - Happy,0.1980,"01:29:40,917 --> 01:29:43,033","Back where I come from, we have universities..."
E - Very Happy,0.0127,"01:29:40,917 --> 01:29:43,033","Back where I come from, we have universities..."
A - Very Sad,0.0048,"01:29:43,295 --> 01:29:46,583","seats of great learning, where men go to become great thinkers."
B - Sad,0.0118,"01:29:43,295 --> 01:29:46,583","seats of great learning, where men go to become great thinkers."
C - Neutral,0.0466,"01:29:43,295 --> 01:29:46,583","seats of great learning, where men go to become great thinkers."
D - Happy,0.7826,"01:29:43,295 --> 01:29:46,583","seats of great learning, where men go to become great thinkers."
E - Very Happy,0.1542,"01:29:43,295 --> 01:29:46,583","seats of great learning, where men go to become great thinkers."
A - Very Sad,0.1716,"01:29:46,840 --> 01:29:50,879","They think deep thoughts, and with no more brains than you have."
B - Sad,0.6745,"01:29:46,840 --> 01:29:50,879","They think deep thoughts, and with no more brains than you have."
C - Neutral,0.1305,"01:29:46,840 --> 01:29:50,879","They think deep thoughts, and with no more brains than you have."
D - Happy,0.0144,"01:29:46,840 --> 01:29:50,879","They think deep thoughts, and with no more brains than you have."
E - Very Happy,0.0091,"01:29:46,840 --> 01:29:50,879","They think deep thoughts, and with no more brains than you have."
A - Very Sad,0.0347,"01:29:51,136 --> 01:29:55,050","But they have one thing you haven't got."
B - Sad,0.3497,"01:29:51,136 --> 01:29:55,050","But they have one thing you haven't got."
C - Neutral,0.5619,"01:29:51,136 --> 01:29:55,050","But they have one thing you haven't got."
D - Happy,0.0470,"01:29:51,136 --> 01:29:55,050","But they have one thing you haven't got."
E - Very Happy,0.0066,"01:29:51,136 --> 01:29:55,050","But they have one thing you haven't got."
A - Very Sad,0.0301,"01:29:51,136 --> 01:29:55,050","A diploma."
B - Sad,0.1156,"01:29:51,136 --> 01:29:55,050","A diploma."
C - Neutral,0.4584,"01:29:51,136 --> 01:29:55,050","A diploma."
D - Happy,0.3269,"01:29:51,136 --> 01:29:55,050","A diploma."
E - Very Happy,0.0690,"01:29:51,136 --> 01:29:55,050","A diploma."
A - Very Sad,0.0285,"01:29:55,307 --> 01:29:59,266","Therefore, by virtue of the authority vested in me..."
B - Sad,0.2943,"01:29:55,307 --> 01:29:59,266","Therefore, by virtue of the authority vested in me..."
C - Neutral,0.5876,"01:29:55,307 --> 01:29:59,266","Therefore, by virtue of the authority vested in me..."
D - Happy,0.0800,"01:29:55,307 --> 01:29:59,266","Therefore, by virtue of the authority vested in me..."
E - Very Happy,0.0097,"01:29:55,307 --> 01:29:59,266","Therefore, by virtue of the authority vested in me..."
A - Very Sad,0.0728,"01:29:59,519 --> 01:30:03,262","by <i>the Universitatus Committeeatum E Pluribus Unum...</i>"
B - Sad,0.5208,"01:29:59,519 --> 01:30:03,262","by <i>the Universitatus Committeeatum E Pluribus Unum...</i>"
C - Neutral,0.3041,"01:29:59,519 --> 01:30:03,262","by <i>the Universitatus Committeeatum E Pluribus Unum...</i>"
D - Happy,0.0841,"01:29:59,519 --> 01:30:03,262","by <i>the Universitatus Committeeatum E Pluribus Unum...</i>"
E - Very Happy,0.0182,"01:29:59,519 --> 01:30:03,262","by <i>the Universitatus Committeeatum E Pluribus Unum...</i>"
A - Very Sad,0.0079,"01:30:03,523 --> 01:30:05,605","I hereby confer upon you..."
B - Sad,0.0375,"01:30:03,523 --> 01:30:05,605","I hereby confer upon you..."
C - Neutral,0.5417,"01:30:03,523 --> 01:30:05,605","I hereby confer upon you..."
D - Happy,0.3768,"01:30:03,523 --> 01:30:05,605","I hereby confer upon you..."
E - Very Happy,0.0361,"01:30:03,523 --> 01:30:05,605","I hereby confer upon you..."
A - Very Sad,0.0618,"01:30:05,859 --> 01:30:10,729","- ...the honorary degree of Th."
B - Sad,0.4331,"01:30:05,859 --> 01:30:10,729","- ...the honorary degree of Th."
C - Neutral,0.3918,"01:30:05,859 --> 01:30:10,729","- ...the honorary degree of Th."
D - Happy,0.0969,"01:30:05,859 --> 01:30:10,729","- ...the honorary degree of Th."
E - Very Happy,0.0165,"01:30:05,859 --> 01:30:10,729","- ...the honorary degree of Th."
A - Very Sad,0.0554,"01:30:05,859 --> 01:30:10,729","D. - Th."
B - Sad,0.2838,"01:30:05,859 --> 01:30:10,729","D. - Th."
C - Neutral,0.4442,"01:30:05,859 --> 01:30:10,729","D. - Th."
D - Happy,0.1780,"01:30:05,859 --> 01:30:10,729","D. - Th."
E - Very Happy,0.0385,"01:30:05,859 --> 01:30:10,729","D. - Th."
A - Very Sad,0.0129,"01:30:05,859 --> 01:30:10,729","D.?"
B - Sad,0.1364,"01:30:05,859 --> 01:30:10,729","D.?"
C - Neutral,0.8148,"01:30:05,859 --> 01:30:10,729","D.?"
D - Happy,0.0311,"01:30:05,859 --> 01:30:10,729","D.?"
E - Very Happy,0.0048,"01:30:05,859 --> 01:30:10,729","D.?"
A - Very Sad,0.0477,"01:30:10,989 --> 01:30:13,321","That's Doctor of Thinkology."
B - Sad,0.2503,"01:30:10,989 --> 01:30:13,321","That's Doctor of Thinkology."
C - Neutral,0.4245,"01:30:10,989 --> 01:30:13,321","That's Doctor of Thinkology."
D - Happy,0.2362,"01:30:10,989 --> 01:30:13,321","That's Doctor of Thinkology."
E - Very Happy,0.0413,"01:30:10,989 --> 01:30:13,321","That's Doctor of Thinkology."
A - Very Sad,0.0128,"01:30:13,575 --> 01:30:16,283","The sum of the square roots of two sides of an isosceles triangle..."
B - Sad,0.0497,"01:30:13,575 --> 01:30:16,283","The sum of the square roots of two sides of an isosceles triangle..."
C - Neutral,0.1804,"01:30:13,575 --> 01:30:16,283","The sum of the square roots of two sides of an isosceles triangle..."
D - Happy,0.6666,"01:30:13,575 --> 01:30:16,283","The sum of the square roots of two sides of an isosceles triangle..."
E - Very Happy,0.0905,"01:30:13,575 --> 01:30:16,283","The sum of the square roots of two sides of an isosceles triangle..."
A - Very Sad,0.0188,"01:30:16,536 --> 01:30:19,403","is equal to the square root of the remaining side."
B - Sad,0.1068,"01:30:16,536 --> 01:30:19,403","is equal to the square root of the remaining side."
C - Neutral,0.5099,"01:30:16,536 --> 01:30:19,403","is equal to the square root of the remaining side."
D - Happy,0.3350,"01:30:16,536 --> 01:30:19,403","is equal to the square root of the remaining side."
E - Very Happy,0.0295,"01:30:16,536 --> 01:30:19,403","is equal to the square root of the remaining side."
A - Very Sad,0.0073,"01:30:20,665 --> 01:30:22,576","Oh, joy!"
B - Sad,0.0089,"01:30:20,665 --> 01:30:22,576","Oh, joy!"
C - Neutral,0.0125,"01:30:20,665 --> 01:30:22,576","Oh, joy!"
D - Happy,0.6364,"01:30:20,665 --> 01:30:22,576","Oh, joy!"
E - Very Happy,0.3350,"01:30:20,665 --> 01:30:22,576","Oh, joy!"
A - Very Sad,0.0207,"01:30:20,665 --> 01:30:22,576","Rapture!"
B - Sad,0.0804,"01:30:20,665 --> 01:30:22,576","Rapture!"
C - Neutral,0.4557,"01:30:20,665 --> 01:30:22,576","Rapture!"
D - Happy,0.3660,"01:30:20,665 --> 01:30:22,576","Rapture!"
E - Very Happy,0.0772,"01:30:20,665 --> 01:30:22,576","Rapture!"
A - Very Sad,0.0253,"01:30:22,834 --> 01:30:24,495","I've got a brain!"
