key,value,timestamp,sentence
D - Happy,0.4673,"00:58:08,653 --> 00:58:11,488","MAN: Ha-ha-ha!"
E - Very Happy,0.1797,"00:58:08,653 --> 00:58:11,488","MAN: Ha-ha-ha!"
A - Very Sad,0.1694,"00:58:20,331 --> 00:58:22,791","[MAN CONTINUES SPEAKING AND STONE GROANS]"
B - Sad,0.6224,"00:58:20,331 --> 00:58:22,791","[MAN CONTINUES SPEAKING AND STONE GROANS]"
D - Happy,0.1266,"00:58:20,331 --> 00:58:22,791","[MAN CONTINUES SPEAKING AND STONE GROANS]"
E - Very Happy,0.0816,"00:58:20,331 --> 00:58:22,791","[MAN CONTINUES SPEAKING AND STONE GROANS]"
A - Very Sad,0.1836,"00:58:23,376 --> 00:58:24,793","Aningaaq..."
B - Sad,0.2520,"00:58:23,376 --> 00:58:24,793","Aningaaq..."
D - Happy,0.3713,"00:58:23,376 --> 00:58:24,793","Aningaaq..."
E - Very Happy,0.1931,"00:58:23,376 --> 00:58:24,793","Aningaaq..."
A - Very Sad,0.2020,"00:58:25,795 --> 00:58:28,505","...make your dogs bark again for me, would you, please?"
B - Sad,0.7064,"00:58:25,795 --> 00:58:28,505","...make your dogs bark again for me, would you, please?"
D - Happy,0.0477,"00:58:25,795 --> 00:58:28,505","...make your dogs bark again for me, would you, please?"
E - Very Happy,0.0440,"00:58:25,795 --> 00:58:28,505","...make your dogs bark again for me, would you, please?"
A - Very Sad,0.1577,"00:58:28,756 --> 00:58:30,131","[MAN SPEAKING]"
B - Sad,0.4084,"00:58:28,756 --> 00:58:30,131","[MAN SPEAKING]"
D - Happy,0.2892,"00:58:28,756 --> 00:58:30,131","[MAN SPEAKING]"
E - Very Happy,0.1447,"00:58:28,756 --> 00:58:30,131","[MAN SPEAKING]"
A - Very Sad,0.1956,"00:58:30,383 --> 00:58:33,093","Your dogs."
B - Sad,0.3223,"00:58:30,383 --> 00:58:33,093","Your dogs."
D - Happy,0.2914,"00:58:30,383 --> 00:58:33,093","Your dogs."
E - Very Happy,0.1908,"00:58:30,383 --> 00:58:33,093","Your dogs."
A - Very Sad,0.1464,"00:58:30,383 --> 00:58:33,093","Dogs, you know."
B - Sad,0.5173,"00:58:30,383 --> 00:58:33,093","Dogs, you know."
D - Happy,0.2194,"00:58:30,383 --> 00:58:33,093","Dogs, you know."
E - Very Happy,0.1169,"00:58:30,383 --> 00:58:33,093","Dogs, you know."
A - Very Sad,0.1203,"00:58:33,344 --> 00:58:35,595","MAN: Ha-ha-ha!"
B - Sad,0.2327,"00:58:33,344 --> 00:58:35,595","MAN: Ha-ha-ha!"
D - Happy,0.4673,"00:58:33,344 --> 00:58:35,595","MAN: Ha-ha-ha!"
E - Very Happy,0.1797,"00:58:33,344 --> 00:58:35,595","MAN: Ha-ha-ha!"
A - Very Sad,0.1561,"00:58:33,344 --> 00:58:35,595","- Woof, woof."
B - Sad,0.3971,"00:58:33,344 --> 00:58:35,595","- Woof, woof."
D - Happy,0.3128,"00:58:33,344 --> 00:58:35,595","- Woof, woof."
E - Very Happy,0.1341,"00:58:33,344 --> 00:58:35,595","- Woof, woof."
A - Very Sad,0.2264,"00:58:33,344 --> 00:58:35,595","Dogs."
B - Sad,0.2790,"00:58:33,344 --> 00:58:35,595","Dogs."
D - Happy,0.2711,"00:58:33,344 --> 00:58:35,595","Dogs."
E - Very Happy,0.2235,"00:58:33,344 --> 00:58:35,595","Dogs."
A - Very Sad,0.1611,"00:58:35,846 --> 00:58:38,515","[MAN MIMICKING DOG BARKING]"
B - Sad,0.5689,"00:58:35,846 --> 00:58:38,515","[MAN MIMICKING DOG BARKING]"
D - Happy,0.1664,"00:58:35,846 --> 00:58:38,515","[MAN MIMICKING DOG BARKING]"
E - Very Happy,0.1037,"00:58:35,846 --> 00:58:38,515","[MAN MIMICKING DOG BARKING]"
A - Very Sad,0.1653,"00:58:41,268 --> 00:58:42,977","[HOWLING]"
B - Sad,0.4051,"00:58:41,268 --> 00:58:42,977","[HOWLING]"
D - Happy,0.2778,"00:58:41,268 --> 00:58:42,977","[HOWLING]"
E - Very Happy,0.1518,"00:58:41,268 --> 00:58:42,977","[HOWLING]"
A - Very Sad,0.1577,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
B - Sad,0.4084,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
D - Happy,0.2892,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
E - Very Happy,0.1447,"00:58:44,438 --> 00:58:45,730","[MAN LAUGHING]"
A - Very Sad,0.1628,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
B - Sad,0.4895,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
D - Happy,0.2184,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
E - Very Happy,0.1292,"00:58:45,981 --> 00:58:48,108","[BOTH HOWLING]"
A - Very Sad,0.1388,"00:58:49,652 --> 00:58:50,944","Woof, woof."
B - Sad,0.3222,"00:58:49,652 --> 00:58:50,944","Woof, woof."
D - Happy,0.3767,"00:58:49,652 --> 00:58:50,944","Woof, woof."
E - Very Happy,0.1624,"00:58:49,652 --> 00:58:50,944","Woof, woof."
A - Very Sad,0.1614,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
B - Sad,0.4845,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
D - Happy,0.2250,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
E - Very Happy,0.1290,"00:58:51,195 --> 00:58:52,987","[BOTH CONTINUE HOWLING]"
A - Very Sad,0.3061,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
B - Sad,0.6321,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
D - Happy,0.0318,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
E - Very Happy,0.0301,"00:59:19,181 --> 00:59:21,808","Oh, I'm gonna die, Aningaaq."
A - Very Sad,0.1611,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
B - Sad,0.5769,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
D - Happy,0.1546,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
E - Very Happy,0.1074,"00:59:24,145 --> 00:59:27,355","I know, we're all gonna die."
A - Very Sad,0.0736,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
B - Sad,0.0903,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
D - Happy,0.7027,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
E - Very Happy,0.1334,"00:59:24,145 --> 00:59:27,355","Everybody knows that."
A - Very Sad,0.2777,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
B - Sad,0.6468,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
D - Happy,0.0426,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
E - Very Happy,0.0329,"00:59:28,023 --> 00:59:30,358","But I'm gonna die today."
A - Very Sad,0.0180,"00:59:32,862 --> 00:59:34,070","Funny, that."
B - Sad,0.0285,"00:59:32,862 --> 00:59:34,070","Funny, that."
D - Happy,0.8192,"00:59:32,862 --> 00:59:34,070","Funny, that."
E - Very Happy,0.1343,"00:59:32,862 --> 00:59:34,070","Funny, that."
A - Very Sad,0.1978,"00:59:34,321 --> 00:59:36,281","You know, to know..."
B - Sad,0.2919,"00:59:34,321 --> 00:59:36,281","You know, to know..."
D - Happy,0.3148,"00:59:34,321 --> 00:59:36,281","You know, to know..."
E - Very Happy,0.1954,"00:59:34,321 --> 00:59:36,281","You know, to know..."
A - Very Sad,0.1248,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
B - Sad,0.3807,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
D - Happy,0.3809,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
E - Very Happy,0.1136,"00:59:39,285 --> 00:59:42,370","But the thing is, it's that I'm still scared."
A - Very Sad,0.1583,"00:59:42,830 --> 00:59:44,789","I'm really scared."
B - Sad,0.4198,"00:59:42,830 --> 00:59:44,789","I'm really scared."
D - Happy,0.2887,"00:59:42,830 --> 00:59:44,789","I'm really scared."
E - Very Happy,0.1332,"00:59:42,830 --> 00:59:44,789","I'm really scared."
A - Very Sad,0.1587,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
B - Sad,0.5193,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
D - Happy,0.2175,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
E - Very Happy,0.1046,"00:59:47,460 --> 00:59:51,087","Nobody will mourn for me, no one will pray for my soul."
A - Very Sad,0.1728,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
B - Sad,0.3025,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
D - Happy,0.3505,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
E - Very Happy,0.1742,"00:59:54,216 --> 00:59:56,009","Will you mourn for me?"
A - Very Sad,0.1942,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
B - Sad,0.2738,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
D - Happy,0.3381,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
E - Very Happy,0.1940,"00:59:57,511 --> 00:59:59,512","Will you say a prayer for me?"
A - Very Sad,0.2380,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
B - Sad,0.2911,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
D - Happy,0.2364,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
E - Very Happy,0.2345,"01:00:00,097 --> 01:00:01,848","Or is it too late?"
A - Very Sad,0.1608,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
B - Sad,0.3663,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
D - Happy,0.3165,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
E - Very Happy,0.1565,"01:00:03,267 --> 01:00:04,851","[SIGHS]"
A - Very Sad,0.1892,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
B - Sad,0.7051,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
D - Happy,0.0592,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
E - Very Happy,0.0464,"01:00:06,395 --> 01:00:10,023","I mean, I'd say one for myself, but I've never prayed in my life, so..."
A - Very Sad,0.1389,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
B - Sad,0.4268,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
D - Happy,0.3109,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
E - Very Happy,0.1233,"01:00:11,567 --> 01:00:13,443","Nobody ever taught me how."
A - Very Sad,0.1389,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
B - Sad,0.4268,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
D - Happy,0.3109,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
E - Very Happy,0.1233,"01:00:17,698 --> 01:00:19,783","Nobody ever taught me how."
A - Very Sad,0.1577,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
B - Sad,0.4084,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
D - Happy,0.2892,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
E - Very Happy,0.1447,"01:00:20,326 --> 01:00:21,868","[MAN SPEAKING]"
A - Very Sad,0.1605,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
B - Sad,0.5743,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
D - Happy,0.1635,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
E - Very Happy,0.1017,"01:00:23,829 --> 01:00:25,955","[BABY CRYING OVER RADIO]"
A - Very Sad,0.1847,"01:00:31,128 --> 01:00:32,545","A baby."
B - Sad,0.2174,"01:00:31,128 --> 01:00:32,545","A baby."
D - Happy,0.4021,"01:00:31,128 --> 01:00:32,545","A baby."
E - Very Happy,0.1958,"01:00:31,128 --> 01:00:32,545","A baby."
A - Very Sad,0.1554,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
B - Sad,0.5399,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
D - Happy,0.1966,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
E - Very Happy,0.1082,"01:00:33,547 --> 01:00:35,423","[MAN CONTINUES SPEAKING]"
A - Very Sad,0.1627,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
B - Sad,0.5982,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
D - Happy,0.1454,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
E - Very Happy,0.0937,"01:00:40,387 --> 01:00:42,555","[MAN SINGING IN FOREIGN LANGUAGE]"
A - Very Sad,0.1139,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
B - Sad,0.2304,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
D - Happy,0.5305,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
E - Very Happy,0.1252,"01:00:45,351 --> 01:00:47,811","There's a baby with you, huh?"
A - Very Sad,0.1902,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
B - Sad,0.4331,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
D - Happy,0.1973,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
E - Very Happy,0.1794,"01:00:50,105 --> 01:00:52,357","Is that a lullaby you're singing?"
A - Very Sad,0.1577,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
B - Sad,0.4084,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
D - Happy,0.2892,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
E - Very Happy,0.1447,"01:00:52,691 --> 01:00:54,359","[BABY COOING]"
A - Very Sad,0.0267,"01:00:55,361 --> 01:00:56,820","That's so sweet."
B - Sad,0.0292,"01:00:55,361 --> 01:00:56,820","That's so sweet."
D - Happy,0.7378,"01:00:55,361 --> 01:00:56,820","That's so sweet."
E - Very Happy,0.2063,"01:00:55,361 --> 01:00:56,820","That's so sweet."
A - Very Sad,0.1691,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
B - Sad,0.4929,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
D - Happy,0.2023,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
E - Very Happy,0.1357,"01:00:59,323 --> 01:01:01,658","I used to sing to my baby."
A - Very Sad,0.0895,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
B - Sad,0.1029,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
D - Happy,0.6307,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
E - Very Happy,0.1768,"01:01:05,371 --> 01:01:07,497","I hope I see her soon."
A - Very Sad,0.1554,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
B - Sad,0.5399,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
D - Happy,0.1966,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
E - Very Happy,0.1082,"01:01:14,255 --> 01:01:16,589","[MAN CONTINUES SINGING]"
A - Very Sad,0.1577,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
B - Sad,0.4084,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
D - Happy,0.2892,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
E - Very Happy,0.1447,"01:02:08,934 --> 01:02:10,560","[ALARM WAILING]"
A - Very Sad,0.0253,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
B - Sad,0.0355,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
D - Happy,0.7631,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
E - Very Happy,0.1762,"01:02:17,651 --> 01:02:21,154","That's nice, Aningaaq."
A - Very Sad,0.1646,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
B - Sad,0.4933,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
D - Happy,0.2264,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
E - Very Happy,0.1158,"01:02:17,651 --> 01:02:21,154","Keep singing, just like that."
A - Very Sad,0.4870,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
B - Sad,0.4784,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
D - Happy,0.0150,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
E - Very Happy,0.0195,"01:02:22,823 --> 01:02:25,325","Sing me to sleep, and I'll sleep."
A - Very Sad,0.1654,"01:02:27,036 --> 01:02:30,747","Keep singing."
B - Sad,0.3051,"01:02:27,036 --> 01:02:30,747","Keep singing."
D - Happy,0.3617,"01:02:27,036 --> 01:02:30,747","Keep singing."
E - Very Happy,0.1678,"01:02:27,036 --> 01:02:30,747","Keep singing."
A - Very Sad,0.1957,"01:02:27,036 --> 01:02:30,747","And sing and sing."
B - Sad,0.2375,"01:02:27,036 --> 01:02:30,747","And sing and sing."
D - Happy,0.3708,"01:02:27,036 --> 01:02:30,747","And sing and sing."
E - Very Happy,0.1960,"01:02:27,036 --> 01:02:30,747","And sing and sing."
A - Very Sad,0.1598,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
B - Sad,0.5400,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
D - Happy,0.1876,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
E - Very Happy,0.1127,"01:02:41,091 --> 01:02:42,592","[KNOCKING ON WINDOW]"
A - Very Sad,0.3176,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
B - Sad,0.6252,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
D - Happy,0.0276,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
E - Very Happy,0.0295,"01:03:00,945 --> 01:03:02,570","No, no, no, don't!"
A - Very Sad,0.1499,"01:03:45,656 --> 01:03:48,241","Check your watch."
B - Sad,0.3939,"01:03:45,656 --> 01:03:48,241","Check your watch."
D - Happy,0.3243,"01:03:45,656 --> 01:03:48,241","Check your watch."
E - Very Happy,0.1319,"01:03:45,656 --> 01:03:48,241","Check your watch."
A - Very Sad,0.2036,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
B - Sad,0.3551,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
D - Happy,0.2512,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
E - Very Happy,0.1901,"01:03:45,656 --> 01:03:48,241","Thirteen hours and 11 minutes."
A - Very Sad,0.1572,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
B - Sad,0.5809,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
D - Happy,0.1518,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
E - Very Happy,0.1101,"01:03:48,492 --> 01:03:51,119","Call Anatoly and tell him he's been bumped."
A - Very Sad,0.1824,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
B - Sad,0.6795,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
D - Happy,0.0728,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
E - Very Happy,0.0653,"01:03:51,370 --> 01:03:53,705","- It's a little gloomy in here, isn't it?"
A - Very Sad,0.2087,"01:03:51,370 --> 01:03:53,705","- How did you...?"
B - Sad,0.3482,"01:03:51,370 --> 01:03:53,705","- How did you...?"
D - Happy,0.2419,"01:03:51,370 --> 01:03:53,705","- How did you...?"
E - Very Happy,0.2012,"01:03:51,370 --> 01:03:53,705","- How did you...?"
A - Very Sad,0.1863,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
B - Sad,0.7220,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
D - Happy,0.0487,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
E - Very Happy,0.0430,"01:03:53,956 --> 01:03:56,749","- Trust me, it's a hell of a story."
A - Very Sad,0.2307,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
B - Sad,0.2700,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
D - Happy,0.2703,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
E - Very Happy,0.2290,"01:03:53,956 --> 01:03:56,749","- But how did you...?"
A - Very Sad,0.1608,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
B - Sad,0.3663,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
D - Happy,0.3165,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
E - Very Happy,0.1565,"01:03:57,001 --> 01:03:58,292","[GRUNTS]"
A - Very Sad,0.1032,"01:03:59,253 --> 01:04:00,545","That's better."
B - Sad,0.1850,"01:03:59,253 --> 01:04:00,545","That's better."
D - Happy,0.5365,"01:03:59,253 --> 01:04:00,545","That's better."
E - Very Happy,0.1752,"01:03:59,253 --> 01:04:00,545","That's better."
A - Very Sad,0.0237,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
B - Sad,0.0258,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
D - Happy,0.6195,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
E - Very Happy,0.3310,"01:04:01,422 --> 01:04:04,924","I found a little extra... A little extra battery power."
A - Very Sad,0.2270,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
B - Sad,0.4065,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
D - Happy,0.2148,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
E - Very Happy,0.1517,"01:04:05,175 --> 01:04:07,677","It helps that I didn't have you around to distract me."
A - Very Sad,0.0924,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
B - Sad,0.2418,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
D - Happy,0.5278,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
E - Very Happy,0.1380,"01:04:07,928 --> 01:04:10,179","I have to say, I'm glad to see you."
A - Very Sad,0.1588,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
B - Sad,0.5131,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
D - Happy,0.2159,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
E - Very Happy,0.1121,"01:04:10,431 --> 01:04:12,265","I didn't think you were gonna make it."
A - Very Sad,0.1601,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
B - Sad,0.5360,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
D - Happy,0.1620,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
E - Very Happy,0.1419,"01:04:12,516 --> 01:04:13,933","Did you find the vodka?"
A - Very Sad,0.1459,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
B - Sad,0.5927,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
D - Happy,0.1570,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
E - Very Happy,0.1045,"01:04:15,436 --> 01:04:18,646","- You never told me where it was, so... - Oh, well..."
A - Very Sad,0.1547,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
B - Sad,0.2570,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
D - Happy,0.4101,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
E - Very Happy,0.1782,"01:04:18,897 --> 01:04:20,440","Ah, ah!"
A - Very Sad,0.1609,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
B - Sad,0.4507,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
D - Happy,0.2506,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
E - Very Happy,0.1378,"01:04:20,691 --> 01:04:22,233","[BOTH SIGH]"
A - Very Sad,0.1912,"01:04:24,236 --> 01:04:25,778","To Anatoly."
B - Sad,0.4134,"01:04:24,236 --> 01:04:25,778","To Anatoly."
D - Happy,0.2270,"01:04:24,236 --> 01:04:25,778","To Anatoly."
E - Very Happy,0.1684,"01:04:24,236 --> 01:04:25,778","To Anatoly."
A - Very Sad,0.1597,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
B - Sad,0.4837,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
D - Happy,0.2304,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
E - Very Happy,0.1262,"01:04:26,530 --> 01:04:28,406","[SPEAKS IN RUSSIAN]"
A - Very Sad,0.1896,"01:04:32,536 --> 01:04:35,288","Huh?"
B - Sad,0.3795,"01:04:32,536 --> 01:04:35,288","Huh?"
D - Happy,0.2493,"01:04:32,536 --> 01:04:35,288","Huh?"
E - Very Happy,0.1816,"01:04:32,536 --> 01:04:35,288","Huh?"
A - Very Sad,0.2272,"01:04:32,536 --> 01:04:35,288","No?"
B - Sad,0.3281,"01:04:32,536 --> 01:04:35,288","No?"
D - Happy,0.2237,"01:04:32,536 --> 01:04:35,288","No?"
E - Very Happy,0.2211,"01:04:32,536 --> 01:04:35,288","No?"
A - Very Sad,0.1064,"01:04:32,536 --> 01:04:35,288","All right."
B - Sad,0.1128,"01:04:32,536 --> 01:04:35,288","All right."
D - Happy,0.6274,"01:04:32,536 --> 01:04:35,288","All right."
E - Very Happy,0.1535,"01:04:32,536 --> 01:04:35,288","All right."
A - Very Sad,0.1640,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
B - Sad,0.5059,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
D - Happy,0.2050,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
E - Very Happy,0.1252,"01:04:36,331 --> 01:04:37,790","Let's get out of here."
A - Very Sad,0.2197,"01:04:39,585 --> 01:04:41,502","The Chinese station's about 100 miles."
B - Sad,0.2363,"01:04:39,585 --> 01:04:41,502","The Chinese station's about 100 miles."
D - Happy,0.3242,"01:04:39,585 --> 01:04:41,502","The Chinese station's about 100 miles."
E - Very Happy,0.2199,"01:04:39,585 --> 01:04:41,502","The Chinese station's about 100 miles."
A - Very Sad,0.1914,"01:04:41,754 --> 01:04:44,213","Just a little Sunday drive."
B - Sad,0.3705,"01:04:41,754 --> 01:04:44,213","Just a little Sunday drive."
D - Happy,0.2608,"01:04:41,754 --> 01:04:44,213","Just a little Sunday drive."
E - Very Happy,0.1773,"01:04:41,754 --> 01:04:44,213","Just a little Sunday drive."
A - Very Sad,0.1568,"01:04:44,465 --> 01:04:45,923","- We can't."
B - Sad,0.5916,"01:04:44,465 --> 01:04:45,923","- We can't."
D - Happy,0.1362,"01:04:44,465 --> 01:04:45,923","- We can't."
E - Very Happy,0.1154,"01:04:44,465 --> 01:04:45,923","- We can't."
A - Very Sad,0.2045,"01:04:44,465 --> 01:04:45,923","- Sure we can."
B - Sad,0.3413,"01:04:44,465 --> 01:04:45,923","- Sure we can."
D - Happy,0.2596,"01:04:44,465 --> 01:04:45,923","- Sure we can."
